d1,26.195779632748163
d2,94.51328783276968
d3,55.072686249183214
d4,124.29136286385452
d5,20.713743376138304
d6,47.1304609265726
d7,76.60432327884766
d8,69.44697303333108
d9,104.37215993772729
d10,141.92846875709918
d11,21.514626987754383
d12,2.683835589897979
d13,72.04146774048358
d14,82.52922631611474
d15,66.72957926106565
d16,17.0327120205657
d17,62.673159806607615
d18,122.35543428510924
d19,63.310221501879795
d20,96.59661999951935
d21,46.413889131801305
d22,29.00136189325095
d23,128.04958656950322
d24,74.42514720773514
d25,59.69205562099526
d26,46.243981895500866
d27,71.90158499854584
d28,48.49172561036961
d29,35.52089390055801
d30,38.67482151581549
d31,33.515433578110525
d32,108.32486160700344
d33,37.50539935434096
d34,82.23542478747387
d35,69.3130806657248
d36,353.545002995747
d37,63.549384986051265
d38,16.638091219829214
d39,65.32682476405277
d40,63.06853038957648
d41,96.47097585944633
d42,115.34649461805357
d43,90.41140433359382
d44,101.60576438870447
d45,51.61272550066906
d46,69.12765127976573
d47,56.60767202917978
d48,74.46321008256892
d49,66.28249656226481
d50,98.7554555170895
d51,58.343468446932526
d52,119.54132078149448
d53,27.509166610359916
d54,18.644466738414373
d55,83.37545076836093
d56,42.08332074109329
d57,158.27466435887646
d58,33.99950639756183
d59,115.167488815094
d60,63.0666818198095
d61,33.159307271564344
d62,95.4912369142093
d63,29.261295203717598
d64,175918.47217648866
d65,173361.88309489394
d66,65.90895461123843
d67,89.85121859585729
d68,35.19073008129915
d69,1489.6363364681101
d70,17.331036794700694
d71,20.102869513869102
d72,37.59083496210892
d73,32.29355058415734
d74,83.63698807088421
d75,179.8018871592953
d76,10.687295878553213
d77,42.465697788270234
d78,43.60516574450011
d79,74.77200880840292
d80,26.249831471479173
d81,6.1749181117375445
d82,41.348499347056034
d83,5.730480186532935
d84,65.84704766166546
d85,89.5505426083317
d86,82.99562873883019
d87,78.36335103252854
d88,51.01809509968283
d89,82.54230411998572
d90,40.78088137874915
d91,45.82323700277596
d92,50.10167708468544
d93,41.86386794816852
d94,109.15815970857922
d95,50.532049336268415
d96,35.5880663192022
d97,38.27193789347955
d98,49.781831009763664
d99,35.86963065131893
d100,52.83444643521191
d101,29.37318620363385
d102,63.523191423584976
d103,70.57777257567267
d104,91.41254433466506
d105,122.16032970401828
d106,95.52070659600075
d107,124.7883233750259
d108,107.95128708343704
d109,55.39240847021816
d110,33.142013325736485
d111,45.76292058078615
d112,85.3389666813713
d113,147.07871709450728
d114,113.11411383666628
d115,48.03903898466678
d116,93.30270978869974
d117,62.59438642151619
d118,76.53973468880238
d119,71.09403531599267
d120,126.07237330831312
d121,97.27514368925172
d122,52.48906458060977
d123,40.28704149297908
d124,77.34918441036703
d125,23.565957971228872
d126,16.625759730446276
d127,102.50601440668858
d128,103.6058649907545
d129,65.12754118718469
d130,101.65808598208048
d131,187.70184095351135
d132,159.60188180286286
d133,49.343116837278366
d134,22.129650233567418
d135,111.82052001683162
d136,29.633597309503774
d137,23.434672182220872
d138,31.984860220480748
d139,138.75887318542794
d140,62.250357217757816
d141,95.60993662829415
d142,69.2354265543635
d143,61.85852426705162
d144,101.65830774835842
d145,62.00038401003965
d146,112.36684044869011
d147,34.39639079712546
d148,44.48543428642892
d149,16.752061839727457
d150,80.18023115324522
d151,86.15961863947521
d152,171.74349006912502
d153,35.36059250558965
d154,27.20840340917222
d155,27.448589816300334
d156,101.11125097389147
d157,15.121893861925514
d158,121.50582836183911
d159,17.672916007589862
d160,102.42768144436445
d161,163.57997925059135
d162,84.57404952130197
d163,53.53103816894418
d164,50.138175921179204
d165,76.59647782483752
d166,97.51920334945562
d167,78.87156764785179
d168,171983.66657839983
d169,25.953140234449048
d170,73.58896807116568
d171,34.977384566695136
d172,168845.22795194332
d173,85.65352493761644
d174,115.18329832543716
d175,79.9337864581619
d176,18.205795022539885
d177,69.02241362666201
d178,55.42657119696523
d179,45.43759490635182
d180,92.44932552192608
d181,45.20932509113031
d182,44.6739095956451
d183,50.94761571040893
d184,135.69625673122786
d185,75.02359584174914
d186,117.03912468864223
d187,42.41392103159657
d188,49.4175369292291
d189,42.99768851290505
d190,69.70812456328356
d191,213.72339983992714
d192,118.6004468014784
d193,74.52111407881377
d194,65.82888475636658
d195,72.6106172198744
d196,32.359349216959544
d197,59.21807667730329
d198,31.433112126555137
d199,31.460383397926126
d200,151.882664252375
d201,88.9316383195792
d202,398.31830640245744
d203,68.54283870874043
d204,17.154611166180192
d205,149.9236699092996
d206,143.03261239605783
d207,209.98795723055488
d208,115.97727072651354
d209,224.90329571524785
d210,37.13765774513698
d211,60.260838703477646
d212,979.8465727294101
d213,118.49045258557405
d214,39.5909040056692
d215,74.04495114877217
d216,102.08038800974171
d217,24.454391585103302
d218,44.98141128169849
d219,125.2179962580398
d220,105.49885047088866
d221,39.56186630992482
d222,83.9312842446625
d223,21.73607030614286
d224,60.86383366706754
d225,137.91918339876207
d226,29.33635365405416
d227,22.12193551594532
d228,103.74406651880831
d229,22.843413230029267
d230,173302.6433448081
d231,39.81548123984503
d232,103.59316094557005
d233,1277.4719875848743
d234,65.65017402553093
d235,35.63807063961516
d236,57.771958649689424
d237,51.0703145569535
d238,108.89833481501077
d239,71.85274495863213
d240,74.13653650386941
d241,118.67357255746288
d242,51.79578616772493
d243,17.15921329658005
d244,13.720800327494779
d245,120.05640169391789
d246,49.17372748756574
d247,27.02475148262155
d248,60.04614552727881
d249,24.873091221357434
d250,91.04793970847187
d251,119.71461323309475
d252,73.8361099722539
d253,79.08550833942277
d254,68.81732037771333
d255,33.416773011104645
d256,25.717218257519985
d257,32.14950398805256
d258,51.96534712688066
d259,66.4451834410929
d260,752.1367387520312
d261,29.177144590802605
d262,119.82473843761656
d263,45.977687225510316
d264,382.4781064240668
d265,71.40458189378327
d266,15.775308299937226
d267,53.65960468549669
d268,93.8489467401509
d269,123.87047629538712
d270,75.4937224027666
d271,95.90490148149297
d272,71.52008934628302
d273,67.57055081139472
d274,150.68881304095206
d275,29.13502854009928
d276,47.324085509580016
d277,48.148731147095006
d278,44.9058774877806
d279,65.71204847687295
d280,124.43602288890345
d281,23.568636872233796
d282,34.70461026701882
d283,41.97876072089136
d284,19.731631776226234
d285,84.49995594737251
d286,807.5048844809676
d287,87.23564859022194
d288,47.92419103171386
d289,38.4093468670549
d290,73.37122382499783
d291,131.08663909354843
d292,43.82641009237655
d293,1168.1073631910735
d294,22.248252839221717
d295,26.56179106942017
d296,51.4365388723755
d297,25.85298574797522
d298,40.070760549648675
d299,133.03552216332633
d300,67.64786712327957
d301,56.577286191084625
d302,36.35313832418282
d303,87.8573193630895
d304,22.889502136510238
d305,45.594085294964074
d306,66.7438809490924
d307,64.21726317117918
d308,156.11646990560064
d309,78.41107814460523
d310,60.96053582991004
d311,62.56595902763292
d312,948.6840884049637
d313,53.42913730669001
d314,124.3605273949214
d315,60.50349042775084
d316,177.94750053091602
d317,21.664307258365653
d318,57.591026325001
d319,38.206844150948875
d320,95.79318869781252
d321,38.18064509237548
d322,13.198733922625228
d323,24.923986788454037
d324,110.84799334609086
d325,32.74017529156622
d326,108.06825855235681
d327,34.76238580627512
d328,26.523241794395517
d329,81.00410741247009
d330,67.3976660982254
d331,76.86675556136356
d332,119.67703648556
d333,29.451540456432994
d334,11.480430485173187
d335,58.18920458037327
d336,58.44258671615779
d337,23.504503994991804
d338,57.64368321119409
d339,55.096460782472604
d340,35.334683858140934
d341,77.65165257733659
d342,66.8393524518793
d343,54.29740585224859
d344,51.70246836507671
d345,77.46171978725663
d346,102.43717836792158
d347,81.24063933774127
d348,113.09358933947448
d349,19.46460947892558
d350,87.87322115712884
d351,32.865563704132185
d352,87.36212673183938
d353,33.604213333727635
d354,139.4416775969235
d355,144.7751044723983
d356,28.109469105603303
d357,21.330983327411158
d358,126.29680911744981
d359,9.203093124755426
d360,69.0622541434256
d361,23.448257364111274
d362,99.2178370208635
d363,124.14817134390022
d364,122.15438899519083
